Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 2 (20 June 2026),20 June 2026,1461,SG250150078,1150701924,4.88,4.33
Day 2 (20 June 2026),20 June 2026,309,SG250001563,1160701930,52.77,79.82
Day 2 (20 June 2026),20 June 2026,1317,SG250002243,1160701931,13.79,13.76
Day 2 (20 June 2026),20 June 2026,110,SG250002631,1160701932,64.06,92.86
Day 2 (20 June 2026),20 June 2026,1224,SG250002770,1160701933,18.16,19.86
Day 2 (20 June 2026),20 June 2026,1113,SG250002775,1160701934,22.49,27.13
Day 2 (20 June 2026),20 June 2026,841,SG250003598,1160701935,33.12,44.95
Day 2 (20 June 2026),20 June 2026,293,SG250004300,1160701938,53.78,80.87
Day 2 (20 June 2026),20 June 2026,34,SG250004482,1160701939,71.73,97.84
Day 2 (20 June 2026),20 June 2026,1106,SG250004523,1160701940,22.86,27.59
Day 2 (20 June 2026),20 June 2026,274,SG250005030,1160701942,54.78,82.11
Day 2 (20 June 2026),20 June 2026,1242,SG250007109,1160701945,17.2,18.68
Day 2 (20 June 2026),20 June 2026,756,SG250007173,1160701946,35.82,50.52
Day 2 (20 June 2026),20 June 2026,806,SG250007870,1160701947,34.44,47.25
Day 2 (20 June 2026),20 June 2026,364,SG250010273,1160701950,50.78,76.21
Day 2 (20 June 2026),20 June 2026,432,SG250011920,1160701955,48.1,71.76
Day 2 (20 June 2026),20 June 2026,154,SG250013250,1160701960,61.09,89.97
Day 2 (20 June 2026),20 June 2026,859,SG250014941,1160701961,32.17,43.77
Day 2 (20 June 2026),20 June 2026,252,SG250015073,1160701963,56.08,83.55
Day 2 (20 June 2026),20 June 2026,67,SG250015647,1160701964,67.72,95.67
Day 2 (20 June 2026),20 June 2026,772,SG250015886,1160701965,35.44,49.48
Day 2 (20 June 2026),20 June 2026,728,SG250016396,1160701967,36.75,52.36
Day 2 (20 June 2026),20 June 2026,164,SG250016613,1160701969,60.75,89.32
Day 2 (20 June 2026),20 June 2026,636,SG250016954,1160701970,40.15,58.39
Day 2 (20 June 2026),20 June 2026,490,SG250017304,1160701971,45.76,67.96
Day 2 (20 June 2026),20 June 2026,91,SG250018090,1160701973,65.73,94.1
Day 2 (20 June 2026),20 June 2026,578,SG250018091,1160701974,42.44,62.19
Day 2 (20 June 2026),20 June 2026,435,SG250018305,1160701975,48.08,71.56
Day 2 (20 June 2026),20 June 2026,281,SG250020041,1160701976,54.44,81.65
Day 2 (20 June 2026),20 June 2026,868,SG250020597,1160701977,32.13,43.18
Day 2 (20 June 2026),20 June 2026,898,SG250023062,1160701980,31.16,41.22
Day 2 (20 June 2026),20 June 2026,676,SG250023137,1160701982,38.82,55.77
Day 2 (20 June 2026),20 June 2026,812,SG250023150,1160701983,34.12,46.85
Day 2 (20 June 2026),20 June 2026,762,SG250025578,1160701987,35.77,50.13
Day 2 (20 June 2026),20 June 2026,1321,SG250025891,1160701988,13.55,13.5
Day 2 (20 June 2026),20 June 2026,397,SG250026855,1160701991,49.46,74.05
Day 2 (20 June 2026),20 June 2026,1181,SG250027387,1160701992,19.8,22.67
Day 2 (20 June 2026),20 June 2026,1286,SG250027530,1160701993,15.17,15.79
Day 2 (20 June 2026),20 June 2026,725,SG250029635,1160701996,36.78,52.56
Day 2 (20 June 2026),20 June 2026,849,SG250032384,1160701998,32.49,44.43
Day 2 (20 June 2026),20 June 2026,1126,SG250032389,1160701999,21.8,26.28
Day 2 (20 June 2026),20 June 2026,1196,SG250033883,1160702002,19.16,21.69
Day 2 (20 June 2026),20 June 2026,1262,SG250036197,1160702004,16.21,17.37
Day 2 (20 June 2026),20 June 2026,786,SG250036247,1160702005,34.83,48.56
Day 2 (20 June 2026),20 June 2026,1341,SG250036512,1160702006,12.53,12.19
Day 2 (20 June 2026),20 June 2026,1097,SG250038002,1160702008,23.43,28.18
Day 2 (20 June 2026),20 June 2026,1322,SG250038499,1160702009,13.54,13.43
Day 2 (20 June 2026),20 June 2026,484,SG250039845,1160702012,45.8,68.35
Day 2 (20 June 2026),20 June 2026,1486,SG250040440,1160702014,2.01,2.69
Day 2 (20 June 2026),20 June 2026,1428,SG250041073,1160702016,7.2,6.49
Day 2 (20 June 2026),20 June 2026,730,SG250044037,1160702019,36.71,52.23
Day 2 (20 June 2026),20 June 2026,1047,SG250045114,1160702021,25.13,31.45
Day 2 (20 June 2026),20 June 2026,793,SG250045657,1160702023,34.78,48.1
Day 2 (20 June 2026),20 June 2026,57,SG250045668,1160702024,68.74,96.33
Day 2 (20 June 2026),20 June 2026,1252,SG250046121,1160702025,16.53,18.02
Day 2 (20 June 2026),20 June 2026,165,SG250046230,1160702026,60.75,89.25
Day 2 (20 June 2026),20 June 2026,694,SG250046661,1160702027,38.1,54.59
Day 2 (20 June 2026),20 June 2026,169,SG250047933,1160702029,60.41,88.99
Day 2 (20 June 2026),20 June 2026,564,SG250048153,1160702030,43.08,63.11
Day 2 (20 June 2026),20 June 2026,102,SG250049011,1160702032,64.75,93.38
Day 2 (20 June 2026),20 June 2026,820,SG250049176,1160702033,33.78,46.33
Day 2 (20 June 2026),20 June 2026,1422,SG250050658,1160702035,7.49,6.88
Day 2 (20 June 2026),20 June 2026,1316,SG250050846,1160702036,13.83,13.83
Day 2 (20 June 2026),20 June 2026,74,SG250051314,1160702040,67.07,95.22
Day 2 (20 June 2026),20 June 2026,1037,SG250051764,1160702041,25.49,32.11
Day 2 (20 June 2026),20 June 2026,899,SG250052206,1160702042,31.16,41.15
Day 2 (20 June 2026),20 June 2026,243,SG250052645,1160702043,56.43,84.14
Day 2 (20 June 2026),20 June 2026,864,SG250055247,1160702048,32.15,43.45
Day 2 (20 June 2026),20 June 2026,82,SG250055669,1160702049,66.41,94.69
Day 2 (20 June 2026),20 June 2026,874,SG250055892,1160702050,32.11,42.79
Day 2 (20 June 2026),20 June 2026,381,SG250056649,1160702051,50.1,75.1
Day 2 (20 June 2026),20 June 2026,1058,SG250056670,1160702052,24.78,30.73
Day 2 (20 June 2026),20 June 2026,1109,SG250057332,1160702055,22.82,27.39
Day 2 (20 June 2026),20 June 2026,492,SG250057448,1160702056,45.45,67.82
Day 2 (20 June 2026),20 June 2026,1499,SG250057652,1160702057,0.91,1.83
Day 2 (20 June 2026),20 June 2026,84,SG250057888,1160702058,66.4,94.56
Day 2 (20 June 2026),20 June 2026,1169,SG250059105,1160702059,20.4,23.46
Day 2 (20 June 2026),20 June 2026,125,SG250059233,1160702060,62.76,91.87
Day 2 (20 June 2026),20 June 2026,1066,SG250062315,1160702062,24.47,30.21
Day 2 (20 June 2026),20 June 2026,945,SG250062802,1160702064,29.45,38.14
Day 2 (20 June 2026),20 June 2026,66,SG250063503,1160702066,68.08,95.74
Day 2 (20 June 2026),20 June 2026,1524,SG250064442,1160702069,-3.43,0.2
Day 2 (20 June 2026),20 June 2026,105,SG250064678,1160702070,64.38,93.18
Day 2 (20 June 2026),20 June 2026,420,SG250066156,1160702071,48.76,72.54
Day 2 (20 June 2026),20 June 2026,234,SG250066334,1160702072,56.76,84.73
Day 2 (20 June 2026),20 June 2026,317,SG250069477,1160702076,52.44,79.29
Day 2 (20 June 2026),20 June 2026,1197,SG250071547,1160702081,19.16,21.63
Day 2 (20 June 2026),20 June 2026,1124,SG250074962,1160702085,21.82,26.41
Day 2 (20 June 2026),20 June 2026,411,SG250081465,1160702091,49.09,73.13
Day 2 (20 June 2026),20 June 2026,1379,SG250082464,1160702095,10.07,9.7
Day 2 (20 June 2026),20 June 2026,834,SG250084532,1160702096,33.43,45.41
Day 2 (20 June 2026),20 June 2026,643,SG250084740,1160702097,39.8,57.93
Day 2 (20 June 2026),20 June 2026,4,SG250084867,1160702098,81.35,99.8
Day 2 (20 June 2026),20 June 2026,1044,SG250085541,1160702101,25.17,31.65
Day 2 (20 June 2026),20 June 2026,1382,SG250085610,1160702103,9.86,9.5
Day 2 (20 June 2026),20 June 2026,713,SG250086571,1160702105,37.12,53.34
Day 2 (20 June 2026),20 June 2026,954,SG250087837,1160702108,28.83,37.55
Day 2 (20 June 2026),20 June 2026,814,SG250088008,1160702109,34.07,46.72
Day 2 (20 June 2026),20 June 2026,1303,SG250088323,1160702110,14.5,14.68
Day 2 (20 June 2026),20 June 2026,976,SG250091818,1160702113,28.15,36.11
Day 2 (20 June 2026),20 June 2026,1387,SG250092223,1160702114,9.56,9.17
Day 2 (20 June 2026),20 June 2026,1028,SG250094137,1160702117,25.83,32.7
Day 2 (20 June 2026),20 June 2026,427,SG250095957,1160702119,48.43,72.08
Day 2 (20 June 2026),20 June 2026,1225,SG250096635,1160702120,18.1,19.79
Day 2 (20 June 2026),20 June 2026,918,SG250098599,1160702122,30.44,39.91
Day 2 (20 June 2026),20 June 2026,850,SG250099919,1160702125,32.49,44.36
Day 2 (20 June 2026),20 June 2026,369,SG250102103,1160702126,50.75,75.88
Day 2 (20 June 2026),20 June 2026,78,SG250103489,1160702130,66.74,94.95
Day 2 (20 June 2026),20 June 2026,1281,SG250103763,1160702131,15.5,16.12
Day 2 (20 June 2026),20 June 2026,1526,SG250104565,1160702134,-7.73,0.07
Day 2 (20 June 2026),20 June 2026,389,SG250104733,1160702135,49.77,74.57
Day 2 (20 June 2026),20 June 2026,571,SG250104850,1160702136,42.79,62.65
Day 2 (20 June 2026),20 June 2026,1345,SG250107627,1160702139,12.22,11.93
Day 2 (20 June 2026),20 June 2026,278,SG250108015,1160702140,54.76,81.85
Day 2 (20 June 2026),20 June 2026,677,SG250108248,1160702141,38.82,55.7
Day 2 (20 June 2026),20 June 2026,823,SG250108519,1160702142,33.75,46.13
Day 2 (20 June 2026),20 June 2026,465,SG250108547,1160702143,46.77,69.59
Day 2 (20 June 2026),20 June 2026,155,SG250109934,1160702148,61.09,89.91
Day 2 (20 June 2026),20 June 2026,1371,SG250112988,1160702150,10.43,10.22
Day 2 (20 June 2026),20 June 2026,1249,SG250114604,1160702154,16.84,18.22
Day 2 (20 June 2026),20 June 2026,370,SG250115600,1160702155,50.75,75.82
Day 2 (20 June 2026),20 June 2026,958,SG250116894,1160702156,28.81,37.29
Day 2 (20 June 2026),20 June 2026,1236,SG250117798,1160702157,17.51,19.07
Day 2 (20 June 2026),20 June 2026,919,SG250118618,1160702159,30.42,39.84
Day 2 (20 June 2026),20 June 2026,1284,SG250122092,1160702162,15.2,15.92
Day 2 (20 June 2026),20 June 2026,1510,SG250124597,1160702164,-0.18,1.11
Day 2 (20 June 2026),20 June 2026,1414,SG250124719,1160702165,7.87,7.4
Day 2 (20 June 2026),20 June 2026,207,SG250126652,1160702168,58.41,86.5
Day 2 (20 June 2026),20 June 2026,1489,SG250128075,1160702169,1.83,2.49
Day 2 (20 June 2026),20 June 2026,407,SG250130146,1160702170,49.11,73.39
Day 2 (20 June 2026),20 June 2026,1159,SG250135462,1160702179,20.82,24.12
Day 2 (20 June 2026),20 June 2026,1485,SG250136954,1160702182,2.21,2.75
Day 2 (20 June 2026),20 June 2026,472,SG250139530,1160702186,46.4,69.13
Day 2 (20 June 2026),20 June 2026,889,SG250143502,1160702192,31.49,41.81
Day 2 (20 June 2026),20 June 2026,358,SG250144049,1160702194,51.09,76.61
Day 2 (20 June 2026),20 June 2026,887,SG250146964,1160702197,31.5,41.94
Day 2 (20 June 2026),20 June 2026,1507,SG250149798,1160702204,0.25,1.31
Day 2 (20 June 2026),20 June 2026,41,SG250000752,1170702208,70.73,97.38
Day 2 (20 June 2026),20 June 2026,391,SG250000767,1170702209,49.76,74.44
Day 2 (20 June 2026),20 June 2026,43,SG250000965,1170702210,70.39,97.25
Day 2 (20 June 2026),20 June 2026,63,SG250001559,1170702213,68.39,95.94
Day 2 (20 June 2026),20 June 2026,1002,SG250002046,1170702214,27.15,34.4
Day 2 (20 June 2026),20 June 2026,838,SG250006436,1170702221,33.14,45.15
Day 2 (20 June 2026),20 June 2026,595,SG250007055,1170702223,41.76,61.07
Day 2 (20 June 2026),20 June 2026,857,SG250007328,1170702224,32.42,43.91
Day 2 (20 June 2026),20 June 2026,1201,SG250009874,1170702225,19.13,21.36
Day 2 (20 June 2026),20 June 2026,50,SG250011211,1170702227,69.74,96.79
Day 2 (20 June 2026),20 June 2026,92,SG250011491,1170702230,65.72,94.04
Day 2 (20 June 2026),20 June 2026,596,SG250013079,1170702232,41.75,61.01
Day 2 (20 June 2026),20 June 2026,550,SG250013166,1170702233,43.43,64.02
Day 2 (20 June 2026),20 June 2026,715,SG250013471,1170702235,37.11,53.21
Day 2 (20 June 2026),20 June 2026,258,SG250013744,1170702236,55.76,83.16
Day 2 (20 June 2026),20 June 2026,610,SG250014386,1170702237,41.13,60.09
Day 2 (20 June 2026),20 June 2026,901,SG250015404,1170702238,31.13,41.02
Day 2 (20 June 2026),20 June 2026,318,SG250016637,1170702240,52.44,79.23
Day 2 (20 June 2026),20 June 2026,1083,SG250016668,1170702241,23.82,29.1
Day 2 (20 June 2026),20 June 2026,379,SG250017003,1170702242,50.11,75.23
Day 2 (20 June 2026),20 June 2026,1350,SG250017560,1170702243,12.18,11.6
Day 2 (20 June 2026),20 June 2026,353,SG250018407,1170702244,51.11,76.93
Day 2 (20 June 2026),20 June 2026,1151,SG250018601,1170702245,21.13,24.64
Day 2 (20 June 2026),20 June 2026,739,SG250018989,1170702246,36.43,51.64
Day 2 (20 June 2026),20 June 2026,907,SG250019276,1170702247,30.83,40.63
Day 2 (20 June 2026),20 June 2026,597,SG250020083,1170702249,41.75,60.94
Day 2 (20 June 2026),20 June 2026,1297,SG250023025,1170702258,14.53,15.07
Day 2 (20 June 2026),20 June 2026,805,SG250029060,1170702264,34.45,47.31
Day 2 (20 June 2026),20 June 2026,461,SG250031951,1170702266,47.09,69.86
Day 2 (20 June 2026),20 June 2026,1103,SG250032259,1170702267,23.08,27.79
Day 2 (20 June 2026),20 June 2026,860,SG250033208,1170702268,32.17,43.71
Day 2 (20 June 2026),20 June 2026,423,SG250034558,1170702271,48.45,72.35
Day 2 (20 June 2026),20 June 2026,668,SG250034915,1170702272,39.12,56.29
Day 2 (20 June 2026),20 June 2026,960,SG250035113,1170702273,28.79,37.16
Day 2 (20 June 2026),20 June 2026,245,SG250035861,1170702274,56.42,84.01
Day 2 (20 June 2026),20 June 2026,1228,SG250036426,1170702276,17.84,19.59
Day 2 (20 June 2026),20 June 2026,174,SG250037052,1170702278,60.09,88.66
Day 2 (20 June 2026),20 June 2026,973,SG250037931,1170702282,28.43,36.3
Day 2 (20 June 2026),20 June 2026,962,SG250040899,1170702284,28.77,37.02
Day 2 (20 June 2026),20 June 2026,224,SG250041043,1170702285,57.41,85.39
Day 2 (20 June 2026),20 June 2026,254,SG250043449,1170702288,56.07,83.42
Day 2 (20 June 2026),20 June 2026,781,SG250043739,1170702290,35.13,48.89
Day 2 (20 June 2026),20 June 2026,1409,SG250044128,1170702292,8.2,7.73
Day 2 (20 June 2026),20 June 2026,394,SG250044488,1170702293,49.75,74.25
Day 2 (20 June 2026),20 June 2026,787,SG250045530,1170702295,34.83,48.49
Day 2 (20 June 2026),20 June 2026,342,SG250047333,1170702296,51.73,77.65
Day 2 (20 June 2026),20 June 2026,1078,SG250048952,1170702298,24.15,29.42
Day 2 (20 June 2026),20 June 2026,25,SG250050264,1170702299,73.73,98.43
Day 2 (20 June 2026),20 June 2026,1377,SG250050939,1170702301,10.12,9.83
Day 2 (20 June 2026),20 June 2026,1300,SG250051647,1170702305,14.51,14.88
Day 2 (20 June 2026),20 June 2026,359,SG250052009,1170702307,51.09,76.54
Day 2 (20 June 2026),20 June 2026,259,SG250052086,1170702308,55.76,83.09
Day 2 (20 June 2026),20 June 2026,504,SG250053407,1170702311,44.78,67.04
Day 2 (20 June 2026),20 June 2026,944,SG250053647,1170702312,29.46,38.2
Day 2 (20 June 2026),20 June 2026,39,SG250056740,1170702314,70.74,97.51
Day 2 (20 June 2026),20 June 2026,90,SG250057441,1170702315,66.06,94.17
Day 2 (20 June 2026),20 June 2026,724,SG250057858,1170702316,36.79,52.62
Day 2 (20 June 2026),20 June 2026,45,SG250058065,1170702317,70.07,97.12
Day 2 (20 June 2026),20 June 2026,477,SG250058896,1170702319,46.1,68.81
Day 2 (20 June 2026),20 June 2026,561,SG250060429,1170702321,43.11,63.3
Day 2 (20 June 2026),20 June 2026,1188,SG250060987,1170702322,19.47,22.21
Day 2 (20 June 2026),20 June 2026,1212,SG250061064,1170702323,18.52,20.64
Day 2 (20 June 2026),20 June 2026,678,SG250065232,1170702326,38.82,55.64
Day 2 (20 June 2026),20 June 2026,324,SG250066221,1170702329,52.11,78.83
Day 2 (20 June 2026),20 June 2026,320,SG250068005,1170702332,52.42,79.1
Day 2 (20 June 2026),20 June 2026,1373,SG250070781,1170702340,10.2,10.09
Day 2 (20 June 2026),20 June 2026,1338,SG250071867,1170702341,12.83,12.39
Day 2 (20 June 2026),20 June 2026,540,SG250071972,1170702342,43.76,64.68
Day 2 (20 June 2026),20 June 2026,1460,SG250074864,1170702344,5.09,4.39
Day 2 (20 June 2026),20 June 2026,915,SG250075492,1170702345,30.47,40.1
Day 2 (20 June 2026),20 June 2026,32,SG250078735,1170702346,72.4,97.97
Day 2 (20 June 2026),20 June 2026,14,SG250079515,1170702347,76.38,99.15
Day 2 (20 June 2026),20 June 2026,955,SG250082950,1170702348,28.82,37.48
Day 2 (20 June 2026),20 June 2026,947,SG250084344,1170702350,29.13,38.01
Day 2 (20 June 2026),20 June 2026,253,SG250084784,1170702352,56.08,83.49
Day 2 (20 June 2026),20 June 2026,491,SG250086141,1170702354,45.76,67.89
Day 2 (20 June 2026),20 June 2026,141,SG250087119,1170702357,61.43,90.83
Day 2 (20 June 2026),20 June 2026,1237,SG250089511,1170702359,17.5,19.0
Day 2 (20 June 2026),20 June 2026,1475,SG250089538,1170702360,3.04,3.41
Day 2 (20 June 2026),20 June 2026,599,SG250091518,1170702362,41.47,60.81
Day 2 (20 June 2026),20 June 2026,1173,SG250095306,1170702368,20.16,23.2
Day 2 (20 June 2026),20 June 2026,856,SG250098060,1170702371,32.44,43.97
Day 2 (20 June 2026),20 June 2026,1217,SG250107127,1170702377,18.48,20.31
Day 2 (20 June 2026),20 June 2026,1167,SG250108680,1170702379,20.48,23.59
Day 2 (20 June 2026),20 June 2026,1256,SG250108940,1170702380,16.5,17.76
Day 2 (20 June 2026),20 June 2026,1194,SG250110682,1170702381,19.2,21.82
Day 2 (20 June 2026),20 June 2026,1206,SG250111827,1170702383,18.8,21.04
Day 2 (20 June 2026),20 June 2026,845,SG250112484,1170702384,32.8,44.69
Day 2 (20 June 2026),20 June 2026,1205,SG250113247,1170702386,18.84,21.1
Day 2 (20 June 2026),20 June 2026,1492,SG250114691,1170702388,1.58,2.29
Day 2 (20 June 2026),20 June 2026,1179,SG250117109,1170702389,19.83,22.8
Day 2 (20 June 2026),20 June 2026,617,SG250130722,1170702401,41.1,59.63
Day 2 (20 June 2026),20 June 2026,975,SG250131047,1170702402,28.17,36.17
Day 2 (20 June 2026),20 June 2026,1248,SG250133942,1170702406,16.86,18.28
Day 2 (20 June 2026),20 June 2026,387,SG250141559,1170702416,49.78,74.71
Day 2 (20 June 2026),20 June 2026,367,SG250144191,1170702419,50.76,76.02
Day 2 (20 June 2026),20 June 2026,1417,SG250145161,1170702420,7.83,7.21
Day 2 (20 June 2026),20 June 2026,201,SG250145644,1170702421,58.75,86.89
Day 2 (20 June 2026),20 June 2026,902,SG250146484,1170702422,31.12,40.96
Day 2 (20 June 2026),20 June 2026,1472,SG250147515,1170702425,3.49,3.6
Day 2 (20 June 2026),20 June 2026,810,SG250002225,1180702428,34.15,46.99
Day 2 (20 June 2026),20 June 2026,188,SG250002971,1180702431,59.42,87.75
Day 2 (20 June 2026),20 June 2026,94,SG250005283,1180702434,65.42,93.91
Day 2 (20 June 2026),20 June 2026,1482,SG250005537,1180702435,2.84,2.95
Day 2 (20 June 2026),20 June 2026,445,SG250006395,1180702436,47.45,70.9
Day 2 (20 June 2026),20 June 2026,1017,SG250006699,1180702437,26.16,33.42
Day 2 (20 June 2026),20 June 2026,1107,SG250007024,1180702439,22.86,27.52
Day 2 (20 June 2026),20 June 2026,569,SG250007163,1180702440,42.8,62.78
Day 2 (20 June 2026),20 June 2026,624,SG250008532,1180702444,40.48,59.17
Day 2 (20 June 2026),20 June 2026,1521,SG250009748,1180702446,-2.26,0.39
Day 2 (20 June 2026),20 June 2026,405,SG250011392,1180702448,49.4,73.53
Day 2 (20 June 2026),20 June 2026,322,SG250012060,1180702451,52.12,78.96
Day 2 (20 June 2026),20 June 2026,13,SG250013401,1180702454,76.72,99.21
Day 2 (20 June 2026),20 June 2026,554,SG250014988,1180702456,43.14,63.76
Day 2 (20 June 2026),20 June 2026,574,SG250015196,1180702457,42.73,62.45
Day 2 (20 June 2026),20 June 2026,1110,SG250015402,1180702459,22.77,27.33
Day 2 (20 June 2026),20 June 2026,44,SG250015530,1180702461,70.39,97.18
Day 2 (20 June 2026),20 June 2026,421,SG250015640,1180702462,48.75,72.48
Day 2 (20 June 2026),20 June 2026,767,SG250015919,1180702463,35.47,49.8
Day 2 (20 June 2026),20 June 2026,1010,SG250016093,1180702464,26.78,33.88
Day 2 (20 June 2026),20 June 2026,233,SG250016827,1180702466,57.06,84.8
Day 2 (20 June 2026),20 June 2026,1391,SG250017690,1180702468,9.22,8.91
Day 2 (20 June 2026),20 June 2026,166,SG250017696,1180702469,60.75,89.19
Day 2 (20 June 2026),20 June 2026,47,SG250017812,1180702470,70.05,96.99
Day 2 (20 June 2026),20 June 2026,869,SG250018050,1180702471,32.13,43.12
Day 2 (20 June 2026),20 June 2026,451,SG250018944,1180702473,47.42,70.51
Day 2 (20 June 2026),20 June 2026,746,SG250018945,1180702474,36.16,51.18
Day 2 (20 June 2026),20 June 2026,208,SG250019144,1180702475,58.41,86.44
Day 2 (20 June 2026),20 June 2026,247,SG250020856,1180702477,56.4,83.88
Day 2 (20 June 2026),20 June 2026,1288,SG250020877,1180702478,15.12,15.66
Day 2 (20 June 2026),20 June 2026,177,SG250021420,1180702479,60.07,88.47
Day 2 (20 June 2026),20 June 2026,977,SG250021745,1180702480,28.14,36.04
Day 2 (20 June 2026),20 June 2026,20,SG250022688,1180702483,75.05,98.75
Day 2 (20 June 2026),20 June 2026,927,SG250024287,1180702487,30.1,39.32
Day 2 (20 June 2026),20 June 2026,831,SG250025479,1180702492,33.45,45.61
Day 2 (20 June 2026),20 June 2026,934,SG250025573,1180702494,29.8,38.86
Day 2 (20 June 2026),20 June 2026,183,SG250025817,1180702495,59.74,88.07
Day 2 (20 June 2026),20 June 2026,1086,SG250027586,1180702497,23.8,28.9
Day 2 (20 June 2026),20 June 2026,718,SG250029493,1180702501,37.1,53.01
Day 2 (20 June 2026),20 June 2026,1448,SG250031514,1180702506,5.89,5.18
Day 2 (20 June 2026),20 June 2026,778,SG250031879,1180702507,35.14,49.08
Day 2 (20 June 2026),20 June 2026,790,SG250034898,1180702510,34.82,48.3
Day 2 (20 June 2026),20 June 2026,684,SG250034916,1180702511,38.46,55.24
Day 2 (20 June 2026),20 June 2026,736,SG250035776,1180702514,36.46,51.83
Day 2 (20 June 2026),20 June 2026,1000,SG250037795,1180702515,27.17,34.53
Day 2 (20 June 2026),20 June 2026,355,SG250038891,1180702517,51.1,76.8
Day 2 (20 June 2026),20 June 2026,701,SG250039166,1180702518,37.49,54.13
Day 2 (20 June 2026),20 June 2026,592,SG250039204,1180702519,41.77,61.27
Day 2 (20 June 2026),20 June 2026,144,SG250039703,1180702520,61.42,90.63
Day 2 (20 June 2026),20 June 2026,1095,SG250040551,1180702521,23.45,28.31
Day 2 (20 June 2026),20 June 2026,1296,SG250040589,1180702522,14.74,15.14
Day 2 (20 June 2026),20 June 2026,917,SG250041849,1180702524,30.45,39.97
Day 2 (20 June 2026),20 June 2026,178,SG250042326,1180702526,60.07,88.4
Day 2 (20 June 2026),20 June 2026,1412,SG250043446,1180702528,7.88,7.54
Day 2 (20 June 2026),20 June 2026,135,SG250045635,1180702532,62.08,91.22
Day 2 (20 June 2026),20 June 2026,40,SG250046307,1180702534,70.74,97.44
Day 2 (20 June 2026),20 June 2026,862,SG250046693,1180702535,32.16,43.58
Day 2 (20 June 2026),20 June 2026,1508,SG250047070,1180702536,-0.13,1.25
Day 2 (20 June 2026),20 June 2026,21,SG250047767,1180702537,74.37,98.69
Day 2 (20 June 2026),20 June 2026,331,SG250048219,1180702538,52.09,78.37
Day 2 (20 June 2026),20 June 2026,27,SG250048685,1180702539,73.38,98.3
Day 2 (20 June 2026),20 June 2026,644,SG250049807,1180702540,39.79,57.86
Day 2 (20 June 2026),20 June 2026,1415,SG250050211,1180702542,7.87,7.34
Day 2 (20 June 2026),20 June 2026,486,SG250050894,1180702543,45.79,68.22
Day 2 (20 June 2026),20 June 2026,85,SG250050926,1180702544,66.4,94.5
Day 2 (20 June 2026),20 June 2026,1420,SG250051205,1180702545,7.55,7.01
Day 2 (20 June 2026),20 June 2026,517,SG250051646,1180702546,44.44,66.19
Day 2 (20 June 2026),20 June 2026,813,SG250051980,1180702548,34.12,46.79
Day 2 (20 June 2026),20 June 2026,531,SG250052552,1180702549,44.1,65.27
Day 2 (20 June 2026),20 June 2026,228,SG250055179,1180702553,57.1,85.12
Day 2 (20 June 2026),20 June 2026,121,SG250055668,1180702554,63.08,92.14
Day 2 (20 June 2026),20 June 2026,346,SG250056698,1180702555,51.44,77.39
Day 2 (20 June 2026),20 June 2026,688,SG250058217,1180702557,38.44,54.98
Day 2 (20 June 2026),20 June 2026,214,SG250058903,1180702558,58.08,86.04
Day 2 (20 June 2026),20 June 2026,300,SG250062791,1180702561,53.39,80.41
Day 2 (20 June 2026),20 June 2026,239,SG250063373,1180702562,56.74,84.4
Day 2 (20 June 2026),20 June 2026,1049,SG250063751,1180702563,25.12,31.32
Day 2 (20 June 2026),20 June 2026,1398,SG250063799,1180702564,8.78,8.45
Day 2 (20 June 2026),20 June 2026,126,SG250063814,1180702565,62.76,91.81
Day 2 (20 June 2026),20 June 2026,1148,SG250066214,1180702566,21.14,24.84
Day 2 (20 June 2026),20 June 2026,608,SG250066542,1180702568,41.14,60.22
Day 2 (20 June 2026),20 June 2026,911,SG250067385,1180702572,30.77,40.37
Day 2 (20 June 2026),20 June 2026,37,SG250068461,1180702573,71.07,97.64
Day 2 (20 June 2026),20 June 2026,913,SG250068545,1180702574,30.48,40.24
Day 2 (20 June 2026),20 June 2026,518,SG250069214,1180702575,44.44,66.12
Day 2 (20 June 2026),20 June 2026,702,SG250071238,1180702578,37.49,54.06
Day 2 (20 June 2026),20 June 2026,929,SG250071861,1180702580,29.83,39.19
Day 2 (20 June 2026),20 June 2026,522,SG250073746,1180702582,44.4,65.86
Day 2 (20 June 2026),20 June 2026,763,SG250076436,1180702586,35.77,50.07
Day 2 (20 June 2026),20 June 2026,372,SG250077686,1180702588,50.74,75.69
Day 2 (20 June 2026),20 June 2026,639,SG250079744,1180702592,40.13,58.19
Day 2 (20 June 2026),20 June 2026,205,SG250085951,1180702594,58.42,86.63
Day 2 (20 June 2026),20 June 2026,732,SG250086815,1180702595,36.48,52.1
Day 2 (20 June 2026),20 June 2026,1405,SG250086975,1180702597,8.23,7.99
Day 2 (20 June 2026),20 June 2026,251,SG250087169,1180702598,56.1,83.62
Day 2 (20 June 2026),20 June 2026,948,SG250087442,1180702600,29.13,37.94
Day 2 (20 June 2026),20 June 2026,1177,SG250088363,1180702602,19.84,22.94
Day 2 (20 June 2026),20 June 2026,1243,SG250089224,1180702604,17.2,18.61
Day 2 (20 June 2026),20 June 2026,215,SG250091644,1180702607,58.08,85.98
Day 2 (20 June 2026),20 June 2026,1245,SG250091716,1180702608,17.15,18.48
